eventdate,street,lat,long,x,y
15/10/2012,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
15/10/2012,PORCHESTER ROAD,51.519455,-0.188753,525766,181613
15/10/2012,SUSSEX STREET,51.48782,-0.1450952,528884,178171
15/10/2012,WARDOUR STREET,51.51233,-0.1329589,529657,180918
05/04/2012,Not Recorded,0.0,0.0,0,0
05/04/2012,ORSETT TERRACE,51.517742,-0.1842952,526080,181430
05/04/2012,WESTBOURNE GROVE,51.513557,-0.2030101,524793,180933
11/09/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/09/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
11/09/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
11/09/2013,NEW BOND STREET,51.51116,-0.1432821,528944,180770
11/09/2013,ORANGE STREET,51.509495,-0.1299477,529874,180608
11/09/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/09/2013,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
11/09/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
23/09/2012,GLOUCESTER TERRACE,51.51769,-0.1886357,525779,181417
23/09/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
11/05/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
11/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/05/2012,Not Recorded,0.0,0.0,0,0
11/05/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
11/05/2012,VICTORIA STREET SERVICE ROAD,51.497005,-0.1418697,529082,179198
02/07/2012,KILDARE TERRACE,51.51786,-0.1938034,525420,181427
02/07/2012,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
07/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
07/08/2013,CRANBOURN ALLEY,51.51092,-0.1287074,529956,180769
07/08/2013,ECCLESTON PLACE,51.49433,-0.1473808,528707,178891
07/08/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
07/08/2013,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
07/08/2013,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
07/08/2013,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
07/08/2013,PORTMAN STREET,51.514244,-0.1561857,528040,181090
07/08/2013,VAUXHALL BRIDGE,51.488647,-0.129375,529973,178291
01/04/2013,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
11/02/2013,CRAWFORD PLACE,51.517654,-0.1666707,527303,181451
11/02/2013,INVERNESS TERRACE,51.512222,-0.1863594,525952,180813
11/02/2013,RUPERT STREET,51.511482,-0.1330534,529653,180823
11/02/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
11/02/2013,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
12/08/2012,BEAK STREET,51.51242,-0.137495,529342,180920
12/08/2012,BRIDLE LANE,51.511406,-0.1357926,529463,180810
12/08/2012,BROADWICK STREET,51.513233,-0.1370583,529370,181011
12/08/2012,GREAT PULTENEY STREET,51.511612,-0.1354094,529489,180834
12/08/2012,LEXINGTON STREET,51.51185,-0.1349818,529518,180861
12/08/2012,MARSHALL STREET,51.513046,-0.1376969,529326,180989
12/08/2012,NOEL STREET,51.514824,-0.137195,529356,181188
12/08/2012,PORTLAND MEWS,51.51403,-0.1359159,529447,181102
12/08/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
12/08/2012,RAMILLIES STREET,51.51447,-0.1385788,529261,181146
12/08/2012,SHIRLAND ROAD,51.525486,-0.1914112,525565,182279
12/08/2012,SWALLOW PASSAGE,51.514908,-0.1424235,528993,181188
02/04/2013,ARGYLL STREET,51.51401,-0.1402549,529146,181092
02/04/2013,Not Recorded,51.514595,-0.131252,529769,181173
02/04/2013,PARK ROAD,51.529495,-0.1671315,527238,182766
02/04/2013,RUPERT STREET,51.511482,-0.1330534,529653,180823
09/07/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
09/07/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
09/07/2012,ORANGE STREET,51.509495,-0.1299477,529874,180608
09/07/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
09/07/2012,SUTHERLAND AVENUE,51.52574,-0.1870042,525870,182315
09/07/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
09/07/2012,WARWICK SQUARE,51.49019,-0.1424638,529060,178439
19/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
19/09/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
19/09/2012,HARROW ROAD,51.52653,-0.2079486,524415,182367
19/09/2012,SHIRLAND ROAD,51.525486,-0.1914112,525565,182279
19/09/2012,TRAFALGAR SQUARE,51.508335,-0.1272176,530067,180484
19/09/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
19/09/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
21/05/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
21/05/2013,GILLINGHAM ROW,51.49408,-0.1407208,529170,178875
21/05/2013,GROSVENOR PLACE,51.500652,-0.1497466,528525,179590
21/05/2013,PALMER STREET,51.499577,-0.135656,529506,179495
21/05/2013,ST JOHN'S WOOD ROAD,51.528515,-0.1723135,526881,182648
12/09/2013,BAKER STREET,51.51945,-0.156278,528019,181669
12/09/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
12/09/2013,NEW BOND STREET,51.51116,-0.1432821,528944,180770
12/09/2013,OLD BOND STREET,51.50891,-0.1408518,529119,180524
12/09/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
12/09/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
12/09/2013,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
12/09/2013,SEYMOUR PLACE,51.52054,-0.1638199,527493,181776
12/09/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
12/09/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
23/06/2013,DOUGLAS STREET,51.49138,-0.1336281,529670,178587
22/07/2013,CHURCH PLACE,51.50858,-0.1362395,529440,180495
22/07/2013,FERMOY ROAD,51.524857,-0.2043959,524666,182187
22/07/2013,QUEENSBOROUGH TERRACE,51.513954,-0.1860456,525969,181006
22/07/2013,ST PETERSBURGH PLACE,51.51232,-0.1910393,525627,180816
16/05/2012,ABBEY ROAD,51.532787,-0.1781019,526468,183114
16/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
16/05/2012,GREAT PORTLAND STREET,51.519096,-0.1422818,528991,181654
16/05/2012,HARROW ROAD,51.52653,-0.2079486,524415,182367
16/05/2012,KNIGHTSBRIDGE,51.502438,-0.1562014,528072,179777
16/05/2012,LITTLE PORTLAND STREET,51.51714,-0.1414102,529057,181438
16/05/2012,Not Recorded,0.0,0.0,0,0
16/05/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
16/05/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
27/07/2012,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
27/07/2012,MACCLESFIELD STREET,51.512207,-0.1314795,529760,180907
27/07/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
27/07/2012,REGENT STREET,51.516247,-0.1423526,528994,181336
27/07/2012,THIRD AVENUE,51.530933,-0.2093684,524305,182854
27/07/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
27/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
14/04/2013,MAIDEN LANE,51.51036,-0.1241106,530277,180714
14/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/09/2012,BLOMFIELD VILLAS,51.520008,-0.1856607,525979,181680
25/09/2012,HARROW ROAD,51.52653,-0.2079486,524415,182367
25/09/2012,LUXBOROUGH STREET,51.52266,-0.1542456,528151,182029
25/09/2012,Not Recorded,0.0,0.0,0,0
25/09/2012,ST STEPHEN'S GARDENS,51.518166,-0.1960399,525264,181457
25/07/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
25/07/2012,CHARING CROSS,51.50735,-0.1280092,530015,180373
25/07/2012,GREAT GEORGE STREET,51.501152,-0.1278831,530041,179684
25/07/2012,GREAT SCOTLAND YARD,51.506344,-0.1257681,530173,180265
25/07/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
25/07/2012,ILCHESTER GARDENS,51.51305,-0.1912772,525609,180896
25/07/2012,Not Recorded,0.0,0.0,0,0
25/07/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
25/07/2012,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
25/07/2012,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
25/07/2012,SMITH'S COURT,51.51161,-0.1345737,529547,180835
25/07/2012,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
25/07/2012,TRAFALGAR SQUARE,51.508335,-0.1272176,530067,180484
25/07/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
25/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/07/2012,WHITEHALL,51.505646,-0.1266961,530111,180185
24/05/2012,EBURY STREET,51.493305,-0.1502891,528508,178772
24/05/2012,ELIZABETH STREET,51.493107,-0.149751,528546,178750
24/05/2012,HALL ROAD,51.528522,-0.1810858,526273,182634
24/05/2012,LISSON GROVE,51.526028,-0.171018,526978,182374
24/05/2012,Not Recorded,0.0,0.0,0,0
24/05/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
24/05/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
11/10/2012,ECCLESTON PLACE,51.49433,-0.1473808,528707,178891
11/10/2012,GOLDEN SQUARE,51.511723,-0.1377828,529324,180842
11/10/2012,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
11/10/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
11/10/2012,RUPERT STREET,51.511482,-0.1330534,529653,180823
11/10/2012,WESTBOURNE PARK VILLAS,51.518692,-0.1889706,525753,181528
18/02/2013,ALDRIDGE ROAD VILLAS,51.51832,-0.1994932,525024,181468
18/02/2013,CONDUIT COURT,51.51196,-0.1254223,530181,180890
18/02/2013,LEAMINGTON ROAD VILLAS,51.519913,-0.2021401,524836,181641
18/02/2013,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
18/02/2013,REGENT STREET,51.516247,-0.1423526,528994,181336
18/02/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
02/08/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
02/08/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
02/08/2012,CAUSTON STREET,51.49105,-0.1321902,529771,178553
02/08/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
02/08/2012,Not Recorded,0.0,0.0,0,0
02/08/2012,ST MARTIN'S PLACE,51.509506,-0.1273985,530051,180614
02/08/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
02/08/2012,WILFRED STREET,51.49842,-0.1403569,529183,179358
02/08/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
23/06/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
23/06/2012,Not Recorded,51.522213,-0.1422207,528987,182000
21/06/2013,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
21/06/2013,Not Recorded,51.512466,-0.1331262,529645,180933
21/06/2013,PADDINGTON STREET,51.520657,-0.1539374,528178,181807
21/06/2013,PARK LANE,51.506317,-0.1523064,528332,180215
21/06/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
21/06/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
21/06/2013,VILLIERS STREET,51.508396,-0.1243436,530266,180496
02/11/2012,ADELAIDE STREET,51.509144,-0.1258982,530156,180576
02/11/2012,FRITH STREET,51.514004,-0.1317807,529734,181106
02/11/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
02/11/2012,TERMINUS PLACE,51.496166,-0.1451723,528855,179099
02/11/2012,VAUXHALL BRIDGE ROAD,51.495995,-0.1423717,529050,179085
02/11/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
02/11/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
19/08/2013,REGENCY STREET,51.49346,-0.1322999,529756,178820
19/08/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
19/08/2013,UPPER BERKELEY STREET,51.515984,-0.1570235,527977,181282
19/08/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
19/08/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
25/10/2012,BUCKINGHAM PALACE ROAD,51.49415,-0.1467903,528749,178871
25/10/2012,HUGH STREET,51.49281,-0.1449647,528879,178726
25/10/2012,Not Recorded,0.0,0.0,0,0
25/10/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/10/2012,WESTMORELAND TERRACE,51.487186,-0.145409,528864,178100
25/10/2012,WILTON ROAD,51.49262,-0.140377,529198,178713
29/08/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
29/08/2012,CHEPSTOW PLACE,51.51204,-0.1941059,525415,180779
29/08/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
29/08/2012,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
29/08/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
29/08/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
29/08/2012,HORMEAD ROAD,51.523323,-0.2017606,524853,182021
29/08/2012,LANCASTER GATE,51.511135,-0.1829438,526192,180698
29/08/2012,LEAMINGTON ROAD VILLAS,51.519913,-0.2021401,524836,181641
29/08/2012,NOEL STREET,51.514824,-0.137195,529356,181188
29/08/2012,NORTHUMBERLAND AVENUE,51.50672,-0.1231922,530351,180311
29/08/2012,Not Recorded,0.0,0.0,0,0
29/08/2012,OSSINGTON STREET,51.511612,-0.1928256,525505,180734
29/08/2012,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
29/08/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
29/08/2012,SHREWSBURY ROAD,51.51726,-0.196998,525200,181355
29/08/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
29/08/2012,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
17/04/2012,VICTORIA PASSAGE,51.525326,-0.1742768,526754,182291
17/04/2012,WARRINGTON GARDENS,51.523655,-0.1851843,526002,182086
09/05/2013,BAKER STREET,51.51945,-0.156278,528019,181669
09/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
09/05/2013,PETER STREET,51.51298,-0.1336817,529605,180989
09/05/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
09/05/2013,SUSSEX GARDENS,51.51472,-0.1735193,526836,181113
09/05/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
09/05/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
08/08/2012,BAKER STREET,51.51945,-0.156278,528019,181669
08/08/2012,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
08/08/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
08/08/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
21/08/2012,ABBEY ROAD,51.532787,-0.1781019,526468,183114
21/08/2012,COCKSPUR COURT,51.507145,-0.129088,529940,180348
21/08/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
21/08/2012,Not Recorded,51.512856,-0.1247945,530222,180991
21/08/2012,SHIRLAND ROAD,51.525486,-0.1914112,525565,182279
21/08/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
21/08/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
21/08/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
14/09/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
13/09/2012,ADELAIDE STREET,51.509144,-0.1258982,530156,180576
13/09/2012,BISHOP'S BRIDGE ROAD,51.516167,-0.1871855,525884,181250
13/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
13/09/2012,EBURY BRIDGE,51.49077,-0.1496572,528559,178491
13/09/2012,EBURY BRIDGE ROAD,51.488445,-0.1507495,528490,178230
13/09/2012,GLOUCESTER TERRACE,51.51769,-0.1886357,525779,181417
13/09/2012,GUILDHOUSE STREET,51.492256,-0.1412849,529136,178671
13/09/2012,LANCASTER GATE,51.511135,-0.1829438,526192,180698
13/09/2012,LONGMOORE STREET,51.492905,-0.1396595,529247,178746
13/09/2012,NOEL STREET,51.514824,-0.137195,529356,181188
13/09/2012,PRAED STREET,51.515957,-0.1749476,526734,181248
13/09/2012,SALEM ROAD,51.513348,-0.1889729,525768,180933
13/09/2012,WARLOCK ROAD,51.526466,-0.1990562,525032,182375
13/09/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
24/12/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
24/12/2012,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
24/12/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
05/03/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
05/03/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
05/03/2013,PANTON STREET,51.509808,-0.1310284,529798,180641
05/03/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
05/03/2013,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
06/06/2012,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
06/06/2012,MAIDA VALE,51.53088,-0.1844811,526031,182891
06/06/2012,Not Recorded,0.0,0.0,0,0
24/04/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
24/04/2013,INVERNESS PLACE,51.512222,-0.1863594,525952,180813
24/04/2013,MORETON STREET,51.489845,-0.1356066,529537,178413
24/04/2013,PORCHESTER GARDENS,51.513706,-0.1891541,525754,180973
24/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
24/04/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
11/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/09/2012,CHEPSTOW PLACE,51.51204,-0.1941059,525415,180779
11/09/2012,EBURY STREET,51.493305,-0.1502891,528508,178772
11/09/2012,ELIZABETH STREET,51.493107,-0.149751,528546,178750
11/09/2012,INVERNESS PLACE,51.512222,-0.1863594,525952,180813
11/09/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
11/09/2012,PHIPPS MEWS,51.49551,-0.1464397,528769,179024
11/09/2012,PRAED STREET,51.515957,-0.1749476,526734,181248
11/09/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
11/09/2012,ST JAMES'S MARKET,51.50925,-0.133373,529637,180575
11/09/2012,UPPER BERKELEY STREET,51.515984,-0.1570235,527977,181282
11/09/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
09/03/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
09/03/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
09/03/2013,ECCLESTON PLACE,51.49433,-0.1473808,528707,178891
09/03/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
09/03/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
26/02/2013,BRYANSTON STREET,51.513927,-0.161097,527700,181046
26/02/2013,GLOUCESTER PLACE,51.5191,-0.1584399,527870,181626
26/02/2013,KENSINGTON GARDENS SQUARE,51.514603,-0.190776,525639,181070
26/02/2013,OLD MARYLEBONE ROAD,51.519005,-0.1663096,527324,181601
26/02/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
26/02/2013,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
02/07/2013,ALLITSEN ROAD,51.534332,-0.168192,527151,183303
02/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
02/07/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
02/07/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
02/07/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
02/07/2013,LONDON STREET,51.51669,-0.1757188,526678,181328
02/07/2013,OXENDON STREET,51.510296,-0.1322928,529709,180693
02/07/2013,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
02/07/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
02/07/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
02/07/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
02/07/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
12/11/2012,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
12/11/2012,ASHLEY PLACE,51.496082,-0.141601,529103,179096
12/11/2012,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
12/11/2012,CUNNINGHAM PLACE,51.526844,-0.1758596,526640,182456
12/11/2012,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
12/11/2012,HOWICK PLACE,51.496666,-0.1370714,529416,179169
12/11/2012,LUMLEY COURT,51.510223,-0.1221933,530410,180703
12/11/2012,Not Recorded,0.0,0.0,0,0
12/11/2012,WILCOX PLACE,51.49671,-0.1370696,529416,179174
05/08/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
05/08/2012,WARDOUR STREET,51.51233,-0.1329589,529657,180918
06/08/2012,AMBROSDEN AVENUE,51.496754,-0.1391802,529269,179174
06/08/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
06/08/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
06/08/2012,EBURY STREET,51.493305,-0.1502891,528508,178772
06/08/2012,GREAT MARLBOROUGH STREET,51.514248,-0.1393743,529207,181119
06/08/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
06/08/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
06/08/2012,HOBART PLACE,51.497486,-0.1491082,528578,179238
06/08/2012,NOEL STREET,51.514824,-0.137195,529356,181188
06/08/2012,Not Recorded,51.51418,-0.1180239,530688,181150
06/08/2012,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
06/08/2012,VICTORIA EMBANKMENT,51.504677,-0.1232285,530354,180084
06/08/2012,WARDOUR STREET,51.51233,-0.1329589,529657,180918
19/06/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
19/06/2013,DAVENTRY STREET,51.52159,-0.1671756,527257,181888
19/06/2013,ELGIN AVENUE,51.52462,-0.2001094,524964,182168
19/06/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
19/06/2013,PENFOLD STREET,51.523457,-0.1725209,526881,182086
19/06/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
19/06/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
19/06/2013,VENABLES STREET,51.52291,-0.1732492,526832,182024
19/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
19/06/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
07/09/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
07/09/2012,MARTLETT COURT,51.51318,-0.1218844,530423,181032
07/09/2012,STRAND,51.51249,-0.1159893,530834,180966
07/09/2012,SUTHERLAND AVENUE,51.52574,-0.1870042,525870,182315
22/01/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
22/01/2013,HAYMARKET,51.510117,-0.1333568,529636,180671
22/01/2013,NOTTINGHAM PLACE,51.52131,-0.1530894,528235,181881
22/01/2013,Not Recorded,51.519627,-0.1455756,528761,181707
22/01/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
18/06/2012,AIR STREET,51.509422,-0.1358552,529464,180589
18/06/2012,BERKELEY STREET,51.50893,-0.1441656,528889,180520
18/06/2012,DOVER STREET,51.508404,-0.1421695,529029,180465
18/06/2012,GROSVENOR SQUARE,51.51103,-0.1505799,528438,180742
18/06/2012,Not Recorded,0.0,0.0,0,0
18/06/2012,PALACE STREET,51.496956,-0.139264,529263,179197
18/06/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
18/06/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
18/06/2012,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
02/06/2013,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
02/06/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
02/06/2013,INVERNESS PLACE,51.512222,-0.1863594,525952,180813
02/06/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
02/06/2013,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
03/04/2013,ABERCORN PLACE,51.531166,-0.1834116,526104,182924
03/04/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
03/04/2013,DELAMERE TERRACE,51.522053,-0.187027,525879,181904
03/04/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
03/04/2013,HARROWBY STREET,51.516872,-0.165526,527385,181365
03/04/2013,PENFOLD STREET,51.523457,-0.1725209,526881,182086
03/04/2013,PORCHESTER GARDENS,51.513706,-0.1891541,525754,180973
03/04/2013,QUEENSWAY,51.515408,-0.1882362,525813,181164
03/04/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
03/04/2013,YORK STREET,51.52072,-0.1580285,527894,181807
12/08/2013,CLAVERTON STREET,51.48798,-0.1384094,529348,178200
12/08/2013,DART STREET,51.530903,-0.2049662,524610,182858
12/08/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
12/08/2013,OLD MARYLEBONE ROAD,51.519005,-0.1663096,527324,181601
12/08/2013,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
12/08/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
12/08/2013,WHITEHALL,51.505646,-0.1266961,530111,180185
12/08/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
10/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
10/05/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
10/05/2012,Not Recorded,0.0,0.0,0,0
10/05/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
10/05/2012,VENICE WALK,51.521072,-0.1804293,526339,181807
10/05/2012,WHITEHALL,51.505646,-0.1266961,530111,180185
14/10/2012,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
28/06/2012,COVENTRY STREET,51.510105,-0.1334536,529629,180669
28/06/2012,HAYMARKET,51.510117,-0.1333568,529636,180671
28/06/2012,MERCER STREET,51.512543,-0.1253839,530182,180955
28/06/2012,Not Recorded,0.0,0.0,0,0
28/06/2012,REGENT STREET,51.516247,-0.1423526,528994,181336
28/06/2012,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
01/05/2012,Not Recorded,0.0,0.0,0,0
07/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
07/07/2013,MANCHESTER STREET,51.518444,-0.1538684,528189,181561
07/07/2013,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
12/06/2012,ARGYLL STREET,51.51401,-0.1402549,529146,181092
12/06/2012,BERWICK STREET,51.513866,-0.1351638,529500,181085
12/06/2012,BISHOP'S BRIDGE ROAD,51.516167,-0.1871855,525884,181250
12/06/2012,Not Recorded,0.0,0.0,0,0
12/06/2012,POLAND STREET,51.51576,-0.1376902,529319,181291
12/06/2012,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
